vote_ID,year,from_country,to_country,points
V00128,2013,Albania,Ukraine,0
V00129,2013,Albania,Norway,2
V00130,2013,Albania,Russia,0
V00131,2013,Albania,Greece,10
V00132,2013,Albania,Italy,12
V00133,2013,Albania,Malta,0
V00134,2013,Albania,Netherlands,4
V00135,2013,Albania,Hungary,8
V00136,2013,Albania,Moldova,0
V00137,2013,Albania,Belgium,0
V00138,2013,Albania,Romania,5
V00139,2013,Albania,Sweden,0
V00140,2013,Albania,Georgia,0
V00141,2013,Albania,Belarus,0
V00142,2013,Albania,Iceland,0
V00143,2013,Albania,Armenia,0
V00144,2013,Albania,United Kingdom,0
V00145,2013,Albania,Estonia,0
V00146,2013,Albania,Germany,3
V00147,2013,Albania,Lithuania,0
V00148,2013,Albania,France,0
V00149,2013,Albania,Finland,0
V00150,2013,Albania,Spain,6
V00151,2013,Albania,Republic of Ireland,0
V00152,2014,Albania,Austria,5
V00153,2014,Albania,Netherlands,0
V00154,2014,Albania,Sweden,7
V00155,2014,Albania,Armenia,0
V00156,2014,Albania,Hungary,8
V00157,2014,Albania,Ukraine,0
V00158,2014,Albania,Russia,0
V00159,2014,Albania,Norway,0
V00160,2014,Albania,Denmark,0
V00161,2014,Albania,Spain,12
V00162,2014,Albania,Finland,0
V00163,2014,Albania,Romania,0
V00164,2014,Albania,Switzerland,0
V00165,2014,Albania,Poland,0
V00166,2014,Albania,Iceland,0
V00167,2014,Albania,Belarus,0
V00168,2014,Albania,United Kingdom,0
V00169,2014,Albania,Germany,4
V00170,2014,Albania,Montenegro,6
V00171,2014,Albania,Greece,2
V00172,2014,Albania,Italy,10
V00173,2014,Albania,Azerbaijan,0
V00174,2014,Albania,Malta,1
V00175,2014,Albania,San Marino,3
V00176,2014,Albania,Slovenia,0
V00177,2014,Albania,France,0
V00178,2015,Albania,Sweden,7
V00179,2015,Albania,Russia,8
V00180,2015,Albania,Italy,12
V00181,2015,Albania,Belgium,1
V00182,2015,Albania,Australia,3
V00183,2015,Albania,Latvia,0
V00184,2015,Albania,Estonia,4
V00185,2015,Albania,Norway,0
V00186,2015,Albania,Israel,5
V00187,2015,Albania,Serbia,2
V00188,2015,Albania,Georgia,0
V00189,2015,Albania,Azerbaijan,0
V00190,2015,Albania,Montenegro,6
V00191,2015,Albania,Slovenia,0
V00192,2015,Albania,Romania,0
V00193,2015,Albania,Armenia,0
V00194,2015,Albania,Albania,0
V00195,2015,Albania,Lithuania,0
V00196,2015,Albania,Greece,10
V00197,2015,Albania,Hungary,0
V00198,2015,Albania,Spain,0
V00199,2015,Albania,Cyprus,0
V00200,2015,Albania,Poland,0
V00201,2015,Albania,United Kingdom,0
V00202,2015,Albania,France,0
V00203,2015,Albania,Austria,0
V00204,2015,Albania,Germany,0
V00205,2016,Albania,Ukraine,6
V00206,2016,Albania,Australia,24
V00207,2016,Albania,Russia,14
V00208,2016,Albania,Bulgaria,12
V00209,2016,Albania,Sweden,3
V00210,2016,Albania,France,10
V00211,2016,Albania,Armenia,2
V00212,2016,Albania,Poland,5
V00213,2016,Albania,Lithuania,4
V00214,2016,Albania,Belgium,0
V00215,2016,Albania,Netherlands,0
V00216,2016,Albania,Malta,2
V00217,2016,Albania,Austria,0
V00218,2016,Albania,Israel,3
V00219,2016,Albania,Latvia,0
V00220,2016,Albania,Italy,18
V00221,2016,Albania,Azerbaijan,0
V00222,2016,Albania,Serbia,0
V00223,2016,Albania,Hungary,2
V00224,2016,Albania,Georgia,0
V00225,2016,Albania,Cyprus,0
V00226,2016,Albania,Spain,6
V00227,2016,Albania,Croatia,0
V00228,2016,Albania,United Kingdom,5
V00229,2016,Albania,Czech Republic,0
V00230,2016,Albania,Germany,0
V00231,2017,Albania,Portugal,14
V00232,2017,Albania,Bulgaria,20
V00233,2017,Albania,Moldova,0
V00234,2017,Albania,Belgium,5
V00235,2017,Albania,Sweden,2
V00236,2017,Albania,Italy,24
V00237,2017,Albania,Romania,7
V00238,2017,Albania,Hungary,6
V00239,2017,Albania,Australia,4
V00240,2017,Albania,Norway,0
V00241,2017,Albania,Netherlands,0
V00242,2017,Albania,France,6
V00243,2017,Albania,Croatia,7
V00244,2017,Albania,Azerbaijan,2
V00245,2017,Albania,United Kingdom,8
V00246,2017,Albania,Austria,0
V00247,2017,Albania,Belarus,0
V00248,2017,Albania,Armenia,7
V00249,2017,Albania,Greece,4
V00250,2017,Albania,Denmark,0
V00251,2017,Albania,Cyprus,0
V00252,2017,Albania,Poland,0
V00253,2017,Albania,Israel,0
V00254,2017,Albania,Ukraine,0
V00255,2017,Albania,Germany,0
V00256,2017,Albania,Spain,0
V00257,2018,Albania,Israel,6
V00258,2018,Albania,Cyprus,20
V00259,2018,Albania,Austria,2
V00260,2018,Albania,Germany,14
V00261,2018,Albania,Italy,24
V00262,2018,Albania,Czech Republic,1
V00263,2018,Albania,Sweden,4
V00264,2018,Albania,Estonia,4
V00265,2018,Albania,Denmark,0
V00266,2018,Albania,Moldova,2
V00267,2018,Albania,Albania,0
V00268,2018,Albania,Lithuania,0
V00269,2018,Albania,France,12
V00270,2018,Albania,Bulgaria,14
V00271,2018,Albania,Norway,0
V00272,2018,Albania,Republic of Ireland,7
V00273,2018,Albania,Ukraine,0
V00274,2018,Albania,Netherlands,0
V00275,2018,Albania,Serbia,3
V00276,2018,Albania,Australia,0
V00277,2018,Albania,Hungary,0
V00278,2018,Albania,Slovenia,0
V00279,2018,Albania,Spain,0
V00280,2018,Albania,United Kingdom,3
V00281,2018,Albania,Finland,0
V00282,2018,Albania,Portugal,0
V00283,2019,Albania,Netherlands,7
V00284,2019,Albania,Italy,13
V00285,2019,Albania,Russia,13
V00286,2019,Albania,Switzerland,14
V00287,2019,Albania,Sweden,6
V00288,2019,Albania,Norway,5
V00289,2019,Albania,North Macedonia,18
V00290,2019,Albania,Azerbaijan,11
V00291,2019,Albania,Australia,3
V00292,2019,Albania,Iceland,0
V00293,2019,Albania,Czech Republic,0
V00294,2019,Albania,Denmark,0
V00295,2019,Albania,Cyprus,7
V00296,2019,Albania,Malta,0
V00297,2019,Albania,Slovenia,0
V00298,2019,Albania,France,3
V00299,2019,Albania,Albania,0
V00300,2019,Albania,Serbia,0
V00301,2019,Albania,San Marino,10
V00302,2019,Albania,Estonia,0
V00303,2019,Albania,Greece,6
V00304,2019,Albania,Spain,0
V00305,2019,Albania,Israel,0
V00306,2019,Albania,Belarus,0
V00307,2019,Albania,Germany,0
V00308,2019,Albania,United Kingdom,0
V00309,2021,Albania,Italy,14
V00310,2021,Albania,France,16
V00311,2021,Albania,Switzerland,24
V00312,2021,Albania,Iceland,0
V00313,2021,Albania,Ukraine,4
V00314,2021,Albania,Finland,6
V00315,2021,Albania,Malta,8
V00316,2021,Albania,Lithuania,0
V00317,2021,Albania,Russia,0
V00318,2021,Albania,Greece,14
V00319,2021,Albania,Bulgaria,5
V00320,2021,Albania,Portugal,0
V00321,2021,Albania,Moldova,7
V00322,2021,Albania,Sweden,1
V00323,2021,Albania,Serbia,1
V00324,2021,Albania,Cyprus,9
V00325,2021,Albania,Israel,0
V00326,2021,Albania,Norway,0
V00327,2021,Albania,Belgium,0
V00328,2021,Albania,Azerbaijan,2
V00329,2021,Albania,Albania,0
V00330,2021,Albania,San Marino,5
V00331,2021,Albania,Netherlands,0
V00332,2021,Albania,Spain,0
V00333,2021,Albania,Germany,0
V00334,2021,Albania,United Kingdom,0
V00335,2022,Albania,Ukraine,17
V00336,2022,Albania,United Kingdom,14
V00337,2022,Albania,Spain,12
V00338,2022,Albania,Sweden,8
V00339,2022,Albania,Serbia,3
V00340,2022,Albania,Italy,20
V00341,2022,Albania,Moldova,1
V00342,2022,Albania,Greece,12
V00343,2022,Albania,Portugal,1
V00344,2022,Albania,Norway,0
V00345,2022,Albania,Netherlands,12
V00346,2022,Albania,Poland,0
V00347,2022,Albania,Estonia,5
V00348,2022,Albania,Lithuania,0
V00349,2022,Albania,Australia,0
V00350,2022,Albania,Azerbaijan,3
V00351,2022,Albania,Switzerland,0
V00352,2022,Albania,Romania,0
V00353,2022,Albania,Belgium,2
V00354,2022,Albania,Armenia,4
V00355,2022,Albania,Finland,2
V00356,2022,Albania,Czech Republic,0
V00357,2022,Albania,Iceland,0
V00358,2022,Albania,France,0
V00359,2022,Albania,Germany,0
V00360,2023,Albania,Sweden,22
V00361,2023,Albania,Finland,6
V00362,2023,Albania,Israel,11
V00363,2023,Albania,Italy,14
V00364,2023,Albania,Norway,4
V00365,2023,Albania,Ukraine,0
V00366,2023,Albania,Belgium,5
V00367,2023,Albania,Estonia,8
V00368,2023,Albania,Australia,3
V00369,2023,Albania,Czech Republic,0
V00370,2023,Albania,Lithuania,0
V00371,2023,Albania,Cyprus,11
V00372,2023,Albania,Croatia,8
V00373,2023,Albania,Armenia,10
V00374,2023,Albania,Austria,0
V00375,2023,Albania,France,3
V00376,2023,Albania,Spain,1
V00377,2023,Albania,Moldova,0
V00378,2023,Albania,Poland,1
V00379,2023,Albania,Switzerland,7
V00380,2023,Albania,Slovenia,2
V00381,2023,Albania,Albania,0
V00382,2023,Albania,Portugal,0
V00383,2023,Albania,Serbia,0
V00384,2023,Albania,United Kingdom,0
V00385,2023,Albania,Germany,0
V00386,2009,Armenia,Norway,8
V00387,2009,Armenia,Iceland,5
V00388,2009,Armenia,Azerbaijan,1
V00389,2009,Armenia,Turkey,4
V00390,2009,Armenia,United Kingdom,7
V00391,2009,Armenia,Estonia,0
V00392,2009,Armenia,Greece,10
V00393,2009,Armenia,France,6
V00394,2009,Armenia,Bosnia and Herzegovina,0
V00395,2009,Armenia,Armenia,0
V00396,2009,Armenia,Russia,12
V00397,2009,Armenia,Ukraine,3
V00398,2009,Armenia,Denmark,0
V00399,2009,Armenia,Moldova,2
V00400,2009,Armenia,Portugal,0
V00401,2009,Armenia,Israel,0
V00402,2009,Armenia,Albania,0
V00403,2009,Armenia,Croatia,0
V00404,2009,Armenia,Romania,0
V00405,2009,Armenia,Germany,0
V00406,2009,Armenia,Sweden,0
V00407,2009,Armenia,Malta,0
V00408,2009,Armenia,Lithuania,0
V00409,2009,Armenia,Spain,0
V00410,2009,Armenia,Finland,0
V00411,2010,Armenia,Germany,0
V00412,2010,Armenia,Turkey,0
V00413,2010,Armenia,Romania,1
V00414,2010,Armenia,Denmark,5
V00415,2010,Armenia,Azerbaijan,0
V00416,2010,Armenia,Belgium,0
V00417,2010,Armenia,Armenia,0
V00418,2010,Armenia,Greece,3
V00419,2010,Armenia,Georgia,12
V00420,2010,Armenia,Ukraine,8
V00421,2010,Armenia,Russia,10
V00422,2010,Armenia,France,6
V00423,2010,Armenia,Serbia,0
V00424,2010,Armenia,Israel,0
V00425,2010,Armenia,Spain,7
V00426,2010,Armenia,Albania,0
V00427,2010,Armenia,Bosnia and Herzegovina,0
V00428,2010,Armenia,Portugal,4
V00429,2010,Armenia,Iceland,0
V00430,2010,Armenia,Norway,2
V00431,2010,Armenia,Cyprus,0
V00432,2010,Armenia,Moldova,0
V00433,2010,Armenia,Republic of Ireland,0
V00434,2010,Armenia,Belarus,0
V00435,2010,Armenia,United Kingdom,0
V00436,2011,Armenia,Azerbaijan,0
V00437,2011,Armenia,Italy,6
V00438,2011,Armenia,Sweden,4
V00439,2011,Armenia,Ukraine,12
V00440,2011,Armenia,Denmark,0
V00441,2011,Armenia,Bosnia and Herzegovina,0
V00442,2011,Armenia,Greece,7
V00443,2011,Armenia,Republic of Ireland,0
V00444,2011,Armenia,Georgia,10
V00445,2011,Armenia,Germany,0
V00446,2011,Armenia,United Kingdom,2
V00447,2011,Armenia,Moldova,0
V00448,2011,Armenia,Slovenia,0
V00449,2011,Armenia,Serbia,1
V00450,2011,Armenia,France,5
V00451,2011,Armenia,Russia,8
V00452,2011,Armenia,Romania,0
V00453,2011,Armenia,Austria,3
V00454,2011,Armenia,Lithuania,0
V00455,2011,Armenia,Iceland,0
V00456,2011,Armenia,Finland,0
V00457,2011,Armenia,Hungary,0
V00458,2011,Armenia,Spain,0
V00459,2011,Armenia,Estonia,0
V00460,2011,Armenia,Switzerland,0
V00461,2013,Armenia,Denmark,4
V00462,2013,Armenia,Azerbaijan,0
V00463,2013,Armenia,Ukraine,12
V00464,2013,Armenia,Norway,3
V00465,2013,Armenia,Russia,7
V00466,2013,Armenia,Greece,8
V00467,2013,Armenia,Italy,1
V00468,2013,Armenia,Malta,6
V00469,2013,Armenia,Netherlands,0
V00470,2013,Armenia,Hungary,0
V00471,2013,Armenia,Moldova,0
V00472,2013,Armenia,Belgium,0
V00473,2013,Armenia,Romania,0
V00474,2013,Armenia,Sweden,0
V00475,2013,Armenia,Georgia,10
V00476,2013,Armenia,Belarus,5
V00477,2013,Armenia,Iceland,0
V00478,2013,Armenia,Armenia,0
V00479,2013,Armenia,United Kingdom,0
V00480,2013,Armenia,Estonia,0
V00481,2013,Armenia,Germany,0
V00482,2013,Armenia,Lithuania,0
V00483,2013,Armenia,France,2
V00484,2013,Armenia,Finland,0
V00485,2013,Armenia,Spain,0
V00486,2013,Armenia,Republic of Ireland,0
V00487,2014,Armenia,Austria,0
V00488,2014,Armenia,Netherlands,4
V00489,2014,Armenia,Sweden,0
V00490,2014,Armenia,Armenia,0
V00491,2014,Armenia,Hungary,0
V00492,2014,Armenia,Ukraine,0
V00493,2014,Armenia,Russia,10
V00494,2014,Armenia,Norway,0
V00495,2014,Armenia,Denmark,1
V00496,2014,Armenia,Spain,2
V00497,2014,Armenia,Finland,0
V00498,2014,Armenia,Romania,0
V00499,2014,Armenia,Switzerland,5
V00500,2014,Armenia,Poland,0
V00501,2014,Armenia,Iceland,0
V00502,2014,Armenia,Belarus,8
V00503,2014,Armenia,United Kingdom,0
V00504,2014,Armenia,Germany,6
V00505,2014,Armenia,Montenegro,12
V00506,2014,Armenia,Greece,7
V00507,2014,Armenia,Italy,0
V00508,2014,Armenia,Azerbaijan,0
V00509,2014,Armenia,Malta,0
V00510,2014,Armenia,San Marino,3
V00511,2014,Armenia,Slovenia,0
V00512,2014,Armenia,France,0
V00513,2015,Armenia,Sweden,7
V00514,2015,Armenia,Russia,12
V00515,2015,Armenia,Italy,6
V00516,2015,Armenia,Belgium,4
V00517,2015,Armenia,Australia,1
V00518,2015,Armenia,Latvia,2
V00519,2015,Armenia,Estonia,0
V00520,2015,Armenia,Norway,0
V00521,2015,Armenia,Israel,0
V00522,2015,Armenia,Serbia,0
V00523,2015,Armenia,Georgia,10
V00524,2015,Armenia,Azerbaijan,0
V00525,2015,Armenia,Montenegro,8
V00526,2015,Armenia,Slovenia,0
V00527,2015,Armenia,Romania,0
V00528,2015,Armenia,Armenia,0
V00529,2015,Armenia,Albania,0
V00530,2015,Armenia,Lithuania,0
V00531,2015,Armenia,Greece,5
V00532,2015,Armenia,Hungary,0
V00533,2015,Armenia,Spain,0
V00534,2015,Armenia,Cyprus,0
V00535,2015,Armenia,Poland,0
V00536,2015,Armenia,United Kingdom,0
V00537,2015,Armenia,France,3
V00538,2015,Armenia,Austria,0
V00539,2015,Armenia,Germany,0
V00540,2016,Armenia,Ukraine,10
V00541,2016,Armenia,Australia,5
V00542,2016,Armenia,Russia,14
V00543,2016,Armenia,Bulgaria,7
V00544,2016,Armenia,Sweden,2
V00545,2016,Armenia,France,19
V00546,2016,Armenia,Armenia,0
V00547,2016,Armenia,Poland,1
V00548,2016,Armenia,Lithuania,0
V00549,2016,Armenia,Belgium,4
V00550,2016,Armenia,Netherlands,0
V00551,2016,Armenia,Malta,13
V00552,2016,Armenia,Austria,4
V00553,2016,Armenia,Israel,0
V00554,2016,Armenia,Latvia,0
V00555,2016,Armenia,Italy,0
V00556,2016,Armenia,Azerbaijan,0
V00557,2016,Armenia,Serbia,0
V00558,2016,Armenia,Hungary,3
V00559,2016,Armenia,Georgia,18
V00560,2016,Armenia,Cyprus,12
V00561,2016,Armenia,Spain,3
V00562,2016,Armenia,Croatia,0
V00563,2016,Armenia,United Kingdom,0
V00564,2016,Armenia,Czech Republic,1
V00565,2016,Armenia,Germany,0
V00566,2017,Armenia,Portugal,22
V00567,2017,Armenia,Bulgaria,7
V00568,2017,Armenia,Moldova,14
V00569,2017,Armenia,Belgium,5
V00570,2017,Armenia,Sweden,9
V00571,2017,Armenia,Italy,6
V00572,2017,Armenia,Romania,2
V00573,2017,Armenia,Hungary,0
V00574,2017,Armenia,Australia,0
V00575,2017,Armenia,Norway,5
V00576,2017,Armenia,Netherlands,0
V00577,2017,Armenia,France,11
V00578,2017,Armenia,Croatia,0
V00579,2017,Armenia,Azerbaijan,0
V00580,2017,Armenia,United Kingdom,4
V00581,2017,Armenia,Austria,1
V00582,2017,Armenia,Belarus,0
V00583,2017,Armenia,Armenia,0
V00584,2017,Armenia,Greece,11
V00585,2017,Armenia,Denmark,0
V00586,2017,Armenia,Cyprus,19
V00587,2017,Armenia,Poland,0
V00588,2017,Armenia,Israel,0
V00589,2017,Armenia,Ukraine,0
V00590,2017,Armenia,Germany,0
V00591,2017,Armenia,Spain,0
V00592,2018,Armenia,Israel,18
V00593,2018,Armenia,Cyprus,19
V00594,2018,Armenia,Austria,7
V00595,2018,Armenia,Germany,5
V00596,2018,Armenia,Italy,3
V00597,2018,Armenia,Czech Republic,14
V00598,2018,Armenia,Sweden,12
V00599,2018,Armenia,Estonia,2
V00600,2018,Armenia,Denmark,0
V00601,2018,Armenia,Moldova,11
V00602,2018,Armenia,Albania,0
V00603,2018,Armenia,Lithuania,0
V00604,2018,Armenia,France,9
V00605,2018,Armenia,Bulgaria,0
V00606,2018,Armenia,Norway,7
V00607,2018,Armenia,Republic of Ireland,0
V00608,2018,Armenia,Ukraine,4
V00609,2018,Armenia,Netherlands,3
V00610,2018,Armenia,Serbia,0
V00611,2018,Armenia,Australia,2
V00612,2018,Armenia,Hungary,0
V00613,2018,Armenia,Slovenia,0
V00614,2018,Armenia,Spain,0
V00615,2018,Armenia,United Kingdom,0
V00616,2018,Armenia,Finland,0
V00617,2018,Armenia,Portugal,0
V00618,2019,Armenia,Netherlands,16
V00619,2019,Armenia,Italy,15
V00620,2019,Armenia,Russia,17
V00621,2019,Armenia,Switzerland,15
V00622,2019,Armenia,Sweden,14
V00623,2019,Armenia,Norway,5
V00624,2019,Armenia,North Macedonia,10
V00625,2019,Armenia,Azerbaijan,0
V00626,2019,Armenia,Australia,1
V00627,2019,Armenia,Iceland,3
V00628,2019,Armenia,Czech Republic,3
V00629,2019,Armenia,Denmark,0
V00630,2019,Armenia,Cyprus,0
V00631,2019,Armenia,Malta,10
V00632,2019,Armenia,Slovenia,0
V00633,2019,Armenia,France,4
V00634,2019,Armenia,Albania,0
V00635,2019,Armenia,Serbia,0
V00636,2019,Armenia,San Marino,0
V00637,2019,Armenia,Estonia,0
V00638,2019,Armenia,Greece,0
V00639,2019,Armenia,Spain,0
V00640,2019,Armenia,Israel,0
V00641,2019,Armenia,Belarus,1
V00642,2019,Armenia,Germany,0
V00643,2019,Armenia,United Kingdom,2
V00644,2022,Armenia,Ukraine,16
V00645,2022,Armenia,United Kingdom,1
V00646,2022,Armenia,Spain,20
V00647,2022,Armenia,Sweden,12
V00648,2022,Armenia,Serbia,6
V00649,2022,Armenia,Italy,10
V00650,2022,Armenia,Moldova,6
V00651,2022,Armenia,Greece,5
V00652,2022,Armenia,Portugal,12
V00653,2022,Armenia,Norway,0
V00654,2022,Armenia,Netherlands,4
V00655,2022,Armenia,Poland,0
V00656,2022,Armenia,Estonia,15
V00657,2022,Armenia,Lithuania,2
V00658,2022,Armenia,Australia,0
V00659,2022,Armenia,Azerbaijan,0
V00660,2022,Armenia,Switzerland,0
V00661,2022,Armenia,Romania,0
V00662,2022,Armenia,Belgium,0
V00663,2022,Armenia,Armenia,0
V00664,2022,Armenia,Finland,0
V00665,2022,Armenia,Czech Republic,0
V00666,2022,Armenia,Iceland,0
V00667,2022,Armenia,France,7
V00668,2022,Armenia,Germany,0
V00669,2023,Armenia,Sweden,17
V00670,2023,Armenia,Finland,14
V00671,2023,Armenia,Israel,24
V00672,2023,Armenia,Italy,3
V00673,2023,Armenia,Norway,8
V00674,2023,Armenia,Ukraine,4
V00675,2023,Armenia,Belgium,0
V00676,2023,Armenia,Estonia,0
V00677,2023,Armenia,Australia,0
V00678,2023,Armenia,Czech Republic,0
V00679,2023,Armenia,Lithuania,0
V00680,2023,Armenia,Cyprus,13
V00681,2023,Armenia,Croatia,0
V00682,2023,Armenia,Armenia,0
V00683,2023,Armenia,Austria,2
V00684,2023,Armenia,France,17
V00685,2023,Armenia,Spain,6
V00686,2023,Armenia,Moldova,0
V00687,2023,Armenia,Poland,6
V00688,2023,Armenia,Switzerland,2
V00689,2023,Armenia,Slovenia,0
V00690,2023,Armenia,Albania,0
V00691,2023,Armenia,Portugal,0
V00692,2023,Armenia,Serbia,0
V00693,2023,Armenia,United Kingdom,0
V00694,2023,Armenia,Germany,0
V00695,2011,Austria,Azerbaijan,8
V00696,2011,Austria,Italy,6
V00697,2011,Austria,Sweden,0
V00698,2011,Austria,Ukraine,0
V00699,2011,Austria,Denmark,0
V00700,2011,Austria,Bosnia and Herzegovina,12
V00701,2011,Austria,Greece,0
V00702,2011,Austria,Republic of Ireland,4
V00703,2011,Austria,Georgia,0
V00704,2011,Austria,Germany,10
V00705,2011,Austria,United Kingdom,0
V00706,2011,Austria,Moldova,5
V00707,2011,Austria,Slovenia,3
V00708,2011,Austria,Serbia,7
V00709,2011,Austria,France,0
V00710,2011,Austria,Russia,0
V00711,2011,Austria,Romania,1
V00712,2011,Austria,Austria,0
V00713,2011,Austria,Lithuania,0
V00714,2011,Austria,Iceland,0
V00715,2011,Austria,Finland,0
V00716,2011,Austria,Hungary,2
V00717,2011,Austria,Spain,0
V00718,2011,Austria,Estonia,0
V00719,2011,Austria,Switzerland,0
V00720,2012,Austria,Sweden,12
V00721,2012,Austria,Russia,5
V00722,2012,Austria,Serbia,10
V00723,2012,Austria,Azerbaijan,0
V00724,2012,Austria,Albania,8
V00725,2012,Austria,Estonia,0
V00726,2012,Austria,Turkey,3
V00727,2012,Austria,Germany,4
V00728,2012,Austria,Italy,0
V00729,2012,Austria,Spain,6
V00730,2012,Austria,Moldova,1
V00731,2012,Austria,Romania,0
V00732,2012,Austria,North Macedonia,0
V00733,2012,Austria,Lithuania,0
V00734,2012,Austria,Ukraine,0
V00735,2012,Austria,Cyprus,0
V00736,2012,Austria,Greece,0
V00737,2012,Austria,Bosnia and Herzegovina,7
V00738,2012,Austria,Republic of Ireland,0
V00739,2012,Austria,Iceland,0
V00740,2012,Austria,Malta,0
V00741,2012,Austria,France,2
V00742,2012,Austria,Denmark,0
V00743,2012,Austria,Hungary,0
V00744,2012,Austria,United Kingdom,0
V00745,2012,Austria,Norway,0
V00746,2013,Austria,Denmark,5
V00747,2013,Austria,Azerbaijan,12
V00748,2013,Austria,Ukraine,1
V00749,2013,Austria,Norway,0
V00750,2013,Austria,Russia,0
V00751,2013,Austria,Greece,7
V00752,2013,Austria,Italy,10
V00753,2013,Austria,Malta,0
V00754,2013,Austria,Netherlands,8
V00755,2013,Austria,Hungary,0
V00756,2013,Austria,Moldova,2
V00757,2013,Austria,Belgium,3
V00758,2013,Austria,Romania,4
V00759,2013,Austria,Sweden,0
V00760,2013,Austria,Georgia,0
V00761,2013,Austria,Belarus,0
V00762,2013,Austria,Iceland,0
V00763,2013,Austria,Armenia,0
V00764,2013,Austria,United Kingdom,0
V00765,2013,Austria,Estonia,0
V00766,2013,Austria,Germany,6
V00767,2013,Austria,Lithuania,0
V00768,2013,Austria,France,0
V00769,2013,Austria,Finland,0
V00770,2013,Austria,Spain,0
V00771,2013,Austria,Republic of Ireland,0
V00772,2014,Austria,Austria,0
V00773,2014,Austria,Netherlands,10
V00774,2014,Austria,Sweden,6
V00775,2014,Austria,Armenia,12
V00776,2014,Austria,Hungary,7
V00777,2014,Austria,Ukraine,5
V00778,2014,Austria,Russia,0
V00779,2014,Austria,Norway,1
V00780,2014,Austria,Denmark,0
V00781,2014,Austria,Spain,0
V00782,2014,Austria,Finland,4
V00783,2014,Austria,Romania,8
V00784,2014,Austria,Switzerland,3
V00785,2014,Austria,Poland,0
V00786,2014,Austria,Iceland,2
V00787,2014,Austria,Belarus,0
V00788,2014,Austria,United Kingdom,0
V00789,2014,Austria,Germany,0
V00790,2014,Austria,Montenegro,0
V00791,2014,Austria,Greece,0
V00792,2014,Austria,Italy,0
V00793,2014,Austria,Azerbaijan,0
V00794,2014,Austria,Malta,0
V00795,2014,Austria,San Marino,0
V00796,2014,Austria,Slovenia,0
V00797,2014,Austria,France,0
V00798,2015,Austria,Sweden,7
V00799,2015,Austria,Russia,8
V00800,2015,Austria,Italy,10
V00801,2015,Austria,Belgium,5
V00802,2015,Austria,Australia,12
V00803,2015,Austria,Latvia,1
V00804,2015,Austria,Estonia,6
V00805,2015,Austria,Norway,4
V00806,2015,Austria,Israel,2
V00807,2015,Austria,Serbia,3
V00808,2015,Austria,Georgia,0
V00809,2015,Austria,Azerbaijan,0
V00810,2015,Austria,Montenegro,0
V00811,2015,Austria,Slovenia,0
V00812,2015,Austria,Romania,0
V00813,2015,Austria,Armenia,0
V00814,2015,Austria,Albania,0
V00815,2015,Austria,Lithuania,0
V00816,2015,Austria,Greece,0
V00817,2015,Austria,Hungary,0
V00818,2015,Austria,Spain,0
V00819,2015,Austria,Cyprus,0
V00820,2015,Austria,Poland,0
V00821,2015,Austria,United Kingdom,0
V00822,2015,Austria,France,0
V00823,2015,Austria,Austria,0
V00824,2015,Austria,Germany,0
V00825,2016,Austria,Ukraine,10
V00826,2016,Austria,Australia,15
V00827,2016,Austria,Russia,11
V00828,2016,Austria,Bulgaria,5
V00829,2016,Austria,Sweden,15
V00830,2016,Austria,France,8
V00831,2016,Austria,Armenia,2
V00832,2016,Austria,Poland,12
V00833,2016,Austria,Lithuania,1
V00834,2016,Austria,Belgium,5
V00835,2016,Austria,Netherlands,6
V00836,2016,Austria,Malta,10
V00837,2016,Austria,Austria,0
V00838,2016,Austria,Israel,0
V00839,2016,Austria,Latvia,0
V00840,2016,Austria,Italy,0
V00841,2016,Austria,Azerbaijan,0
V00842,2016,Austria,Serbia,4
V00843,2016,Austria,Hungary,0
V00844,2016,Austria,Georgia,0
V00845,2016,Austria,Cyprus,0
V00846,2016,Austria,Spain,0
V00847,2016,Austria,Croatia,6
V00848,2016,Austria,United Kingdom,0
V00849,2016,Austria,Czech Republic,4
V00850,2016,Austria,Germany,2
V00851,2017,Austria,Portugal,20
V00852,2017,Austria,Bulgaria,17
V00853,2017,Austria,Moldova,3
V00854,2017,Austria,Belgium,10
V00855,2017,Austria,Sweden,5
V00856,2017,Austria,Italy,12
V00857,2017,Austria,Romania,10
V00858,2017,Austria,Hungary,10
V00859,2017,Austria,Australia,0
V00860,2017,Austria,Norway,3
V00861,2017,Austria,Netherlands,12
V00862,2017,Austria,France,0
V00863,2017,Austria,Croatia,4
V00864,2017,Austria,Azerbaijan,0
V00865,2017,Austria,United Kingdom,1
V00866,2017,Austria,Austria,0
V00867,2017,Austria,Belarus,7
V00868,2017,Austria,Armenia,0
V00869,2017,Austria,Greece,0
V00870,2017,Austria,Denmark,0
V00871,2017,Austria,Cyprus,0
V00872,2017,Austria,Poland,2
V00873,2017,Austria,Israel,0
V00874,2017,Austria,Ukraine,0
V00875,2017,Austria,Germany,0
V00876,2017,Austria,Spain,0
V00877,2018,Austria,Israel,19
V00878,2018,Austria,Cyprus,1
V00879,2018,Austria,Austria,0
V00880,2018,Austria,Germany,16
V00881,2018,Austria,Italy,10
V00882,2018,Austria,Czech Republic,15
V00883,2018,Austria,Sweden,8
V00884,2018,Austria,Estonia,2
V00885,2018,Austria,Denmark,5
V00886,2018,Austria,Moldova,0
